,crid,officer_id,Findings Sustained
7817,1056741,2478,0.0
7818,1056741,3403,0.0
7819,1056741,3832,0.0
7820,1056741,3860,0.0
7821,1056741,3869,0.0
7822,1056741,4414,0.0
7823,1056741,5370,0.0
7824,1056745,0,0.0
7825,1056747,6962,0.0
7826,1056749,1269,0.0
7827,1056749,3151,0.0
7828,1056749,3364,0.0
7829,1056749,3950,0.0
7830,1056749,4674,0.0
7831,1056749,6571,0.0
7832,1056749,8661,0.0
7833,1056751,0,0.0
7834,1056754,761,0.0
7835,1056754,1530,0.0
7836,1056756,2199,0.0
7837,1056756,3937,0.0
7838,1056757,0,0.0
7839,1056758,870,0.0
7840,1056758,3264,0.0
7841,1056764,268,0.0
7842,1056764,1361,0.0
7843,1056765,4408,0.0
7844,1056765,7857,0.0
7845,1056766,0,0.0
7846,1056769,0,0.0
7847,1056770,2405,0.0
7848,1056770,5079,0.0
7849,1056771,4177,0.0
7850,1056771,5490,0.0
7851,1056771,6137,0.0
7852,1056773,8384,1.0
7853,1056774,7152,0.0
7854,1056779,6857,0.0
7855,1056781,0,0.0
7856,1056787,986,0.0
7857,1056792,0,0.0
7858,1056799,1062,0.0
7859,1056805,0,0.0
7860,1056807,7230,0.0
7861,1056812,3384,0.0
7862,1056813,0,0.0
7863,1056815,6551,0.0
7864,1056816,0,0.0
7865,1056818,3220,0.0
7866,1056819,1136,0.0
7867,1056820,590,0.0
7868,1056820,6083,0.0
7869,1056822,0,0.0
7870,1056825,3513,0.0
7871,1056828,7606,0.0
7872,1056830,0,0.0
7873,1056832,0,0.0
7874,1056838,134,0.0
7875,1056838,1009,0.0
7876,1056840,0,0.0
7877,1056842,8639,0.0
7878,1056843,1331,0.0
7879,1056843,3027,0.0
7880,1056846,0,0.0
7881,1056847,0,0.0
7882,1056849,6156,0.0
7883,1056856,0,0.0
7884,1056859,0,0.0
7885,1056862,0,0.0
7886,1056865,0,0.0
7887,1056868,2381,0.0
7888,1056873,3011,0.0
7889,1056876,0,0.0
7890,1056878,2533,1.0
7891,1056878,3529,1.0
7892,1056879,2643,0.0
7893,1056879,5393,0.0
7894,1056881,0,0.0
7895,1056884,25,0.0
7896,1056884,1502,0.0
7897,1056887,3979,0.0
7898,1056887,5519,0.0
7899,1056887,7306,0.0
7900,1056887,8321,0.0
7901,1056888,0,0.0
7902,1056892,5432,0.0
7903,1056892,8762,0.0
7904,1056894,680,0.0
7905,1056895,2982,0.0
7906,1056895,5090,0.0
7907,1056897,1615,0.0
7908,1056897,1841,0.0
7909,1056898,0,0.0
7910,1056899,0,0.0
7911,1056902,0,0.0
7912,1056903,2800,0.0
7913,1056904,0,0.0
7914,1056905,403,0.0
7915,1056906,500,0.0
7916,1056907,923,0.0
7917,1056907,3169,0.0
7918,1056907,8091,0.0
7919,1056908,0,0.0
7920,1056910,1293,0.0
7921,1056910,6987,0.0
7922,1056911,0,0.0
7923,1056914,1210,0.0
7924,1056914,5565,0.0
7925,1056917,0,0.0
7926,1056918,0,0.0
7927,1056919,0,0.0
7928,1056920,932,0.0
7929,1056920,5447,0.0
7930,1056920,8796,0.0
7931,1056921,3560,0.0
7932,1056925,838,0.0
7933,1056925,8696,0.0
7934,1056927,0,0.0
7935,1056929,8091,0.0
7936,1056930,0,0.0
7937,1056935,6588,0.0
7938,1056935,7908,0.0
7939,1056937,4055,0.0
7940,1056941,1050,0.0
7941,1056941,8232,0.0
7942,1056945,1377,0.0
7943,1056948,0,0.0
7944,1056949,7866,0.0
7945,1056951,118,0.0
7946,1056952,0,0.0
7947,1056956,623,0.0
7948,1056957,7458,0.0
7949,1056959,6075,0.0
7950,1056960,0,0.0
7951,1056964,0,0.0
7952,1056965,0,0.0
7953,1056967,6024,0.0
7954,1056967,8769,0.0
7955,1056970,0,0.0
7956,1056971,7471,0.0
7957,1056976,0,0.0
7958,1056982,2085,0.0
7959,1056982,4116,0.0
7960,1056986,6742,0.0
7961,1056988,1595,0.0
7962,1056988,1886,0.0
7963,1056988,1952,0.0
7964,1056988,2370,0.0
7965,1056988,5226,0.0
7966,1056988,6742,0.0
7967,1056988,7576,0.0
7968,1056988,7611,0.0
7969,1056989,5940,0.0
7970,1056989,8410,0.0
7971,1056995,0,0.0
7972,1056996,5503,0.0
7973,1056998,188,0.0
7974,1056998,2603,0.0
7975,1056998,3568,0.0
7976,1056998,7413,0.0
7977,1056999,0,0.0
7978,1057000,0,0.0
7979,1057002,0,0.0
7980,1057004,0,0.0
7981,1057005,0,0.0
7982,1057012,0,0.0
7983,1057013,3169,0.0
7984,1057016,0,0.0
7985,1057017,3764,0.0
7986,1057017,8293,0.0
7987,1057019,0,0.0
7988,1057020,0,0.0
7989,1057022,3501,0.0
7990,1057026,591,0.0
7991,1057028,1473,1.0
7992,1057028,6727,0.0
7993,1057029,0,0.0
7994,1057033,1438,0.0
7995,1057033,4703,0.0
7996,1057036,8476,0.0
7997,1057037,0,0.0
7998,1057038,2322,0.0
7999,1057039,0,0.0
8000,1057040,2417,0.0
8001,1057042,1554,0.0
8002,1057042,5488,0.0
8003,1057042,6185,0.0
8004,1057042,7289,0.0
8005,1057043,3426,0.0
8006,1057043,7534,0.0
8007,1057045,0,0.0
8008,1057046,936,1.0
8009,1057049,0,0.0
8010,1057050,0,0.0
8011,1057051,1086,0.0
8012,1057051,6224,0.0
8013,1057055,0,0.0
8014,1057056,7628,0.0
8015,1057057,0,0.0
8016,1057059,5174,0.0
8017,1057062,1422,0.0
8018,1057062,3041,0.0
8019,1057062,5452,0.0
8020,1057062,5590,0.0
8021,1057062,6263,0.0
8022,1057064,7095,0.0
8023,1057064,8292,0.0
8024,1057068,0,0.0
8025,1057069,2026,0.0
8026,1057072,3542,1.0
8027,1057072,4228,1.0
8028,1057073,2321,0.0
8029,1057074,2116,0.0
8030,1057078,260,0.0
8031,1057078,375,0.0
8032,1057078,4442,0.0
8033,1057080,148,1.0
8034,1057082,0,0.0
8035,1057085,0,0.0
8036,1057086,1044,0.0
8037,1057086,4233,0.0
8038,1057086,4684,0.0
8039,1057087,1706,0.0
8040,1057087,3423,0.0
8041,1057087,6964,0.0
8042,1057089,3721,0.0
8043,1057089,5641,0.0
8044,1057091,0,0.0
8045,1057096,0,0.0
8046,1057099,0,0.0
8047,1057100,0,0.0
8048,1057109,0,0.0
8049,1057110,0,0.0
8050,1057111,793,0.0
8051,1057111,3391,0.0
8052,1057111,3512,0.0
8053,1057111,4091,0.0
8054,1057111,4600,0.0
8055,1057111,7906,0.0
8056,1057112,2116,0.0
8057,1057112,8396,0.0
8058,1057113,0,0.0
8059,1057114,0,0.0
8060,1057115,4567,0.0
8061,1057116,1573,0.0
8062,1057116,2710,0.0
8063,1057116,8139,0.0
8064,1057117,0,0.0
8065,1057121,1136,0.0
8066,1057121,8758,0.0
8067,1057126,307,0.0
8068,1057126,1403,0.0
8069,1057130,8659,0.0
8070,1057131,0,0.0
8071,1057132,0,0.0
8072,1057135,4839,0.0
8073,1057135,5837,0.0
8074,1057142,6855,1.0
8075,1057146,0,0.0
8076,1057152,7655,0.0
8077,1057155,0,0.0
8078,1057159,5394,0.0
8079,1057159,6133,0.0
8080,1057160,0,0.0
8081,1057165,5634,0.0
8082,1057167,7008,0.0
8083,1057168,8371,0.0
8084,1057172,5934,0.0
8085,1057172,8906,0.0
8086,1057176,6710,0.0
8087,1057181,3423,0.0
8088,1057181,4874,0.0
8089,1057182,123,1.0
8090,1057186,0,0.0
8091,1057187,7712,1.0
8092,1057187,8141,1.0
8093,1057188,6377,0.0
8094,1057188,7132,0.0
8095,1057190,1218,0.0
8096,1057190,7155,0.0
8097,1057192,5043,0.0
8098,1057195,0,0.0
8099,1057196,4911,0.0
8100,1057196,8419,0.0
8101,1057197,0,0.0
8102,1057200,0,0.0
8103,1057201,2129,0.0
8104,1057201,5292,0.0
8105,1057202,2924,0.0
8106,1057202,8112,0.0
8107,1057203,0,0.0
8108,1057204,0,0.0
8109,1057205,1617,0.0
8110,1057205,7129,0.0
8111,1057208,0,0.0
8112,1057210,2418,0.0
8113,1057210,8355,0.0
8114,1057213,0,0.0
8115,1057214,2314,0.0
8116,1057214,4420,0.0
8117,1057218,4322,0.0
8118,1057218,7423,0.0
8119,1057220,7072,0.0
8120,1057222,6947,0.0
8121,1057223,4463,0.0
8122,1057223,5664,0.0
8123,1057227,0,0.0
8124,1057229,2302,0.0
8125,1057232,528,0.0
8126,1057232,4498,0.0
8127,1057234,1734,0.0
8128,1057234,3291,0.0
8129,1057234,3384,0.0
8130,1057235,0,0.0
8131,1057237,0,0.0
8132,1057245,0,0.0
8133,1057246,0,0.0
8134,1057251,0,0.0
8135,1057253,3699,0.0
8136,1057253,6379,0.0
8137,1057259,6145,0.0
8138,1057259,6879,0.0
8139,1057262,3083,0.0
8140,1057262,7900,0.0
8141,1057263,0,0.0
8142,1057265,306,0.0
8143,1057265,4461,0.0
8144,1057268,0,0.0
8145,1057269,5095,0.0
8146,1057271,1047,0.0
8147,1057271,3962,0.0
8148,1057271,5990,0.0
8149,1057275,535,0.0
8150,1057276,0,0.0
8151,1057277,7367,0.0
8152,1057277,8548,0.0
8153,1057279,135,0.0
8154,1057280,0,0.0
8155,1057281,553,0.0
8156,1057282,0,0.0
8157,1057289,7470,0.0
8158,1057289,7582,0.0
8159,1057290,0,0.0
8160,1057293,3914,0.0
8161,1057294,7458,0.0
8162,1057300,6813,0.0
8163,1057301,0,0.0
8164,1057304,1037,0.0
8165,1057310,583,0.0
8166,1057310,5162,0.0
8167,1057313,4301,0.0
8168,1057313,6070,0.0
8169,1057313,7109,0.0
8170,1057318,0,0.0
8171,1057320,0,0.0
8172,1057323,7326,0.0
8173,1057326,7419,0.0
8174,1057329,3914,0.0
8175,1057329,8054,0.0
8176,1057337,4154,0.0
8177,1057337,7507,0.0
8178,1057340,8614,0.0
8179,1057341,832,1.0
8180,1057341,3833,1.0
8181,1057344,1630,0.0
8182,1057344,6651,0.0
8183,1057351,6418,0.0
8184,1057351,8463,0.0
8185,1057354,874,0.0
8186,1057354,2309,0.0
8187,1057356,0,0.0
8188,1057362,6283,1.0
8189,1057362,8604,1.0
8190,1057363,0,0.0
8191,1057365,924,0.0
8192,1057365,4946,0.0
8193,1057370,0,0.0
8194,1057374,5765,0.0
8195,1057374,8326,0.0
8196,1057376,0,0.0
8197,1057378,3038,1.0
8198,1057379,6023,0.0
8199,1057380,3323,0.0
8200,1057380,4492,0.0
8201,1057381,810,0.0
8202,1057381,7648,0.0
8203,1057382,5506,0.0
8204,1057382,6664,0.0
8205,1057388,2631,0.0
8206,1057390,7025,0.0
8207,1057390,8133,0.0
8208,1057391,6058,0.0
8209,1057394,0,0.0
8210,1057396,6658,0.0
8211,1057400,0,0.0
8212,1057404,0,0.0
8213,1057411,4249,0.0
8214,1057415,0,0.0
8215,1057417,0,0.0
8216,1057419,0,0.0
8217,1057422,3458,0.0
8218,1057422,4133,0.0
8219,1057423,5152,0.0
8220,1057425,0,0.0
8221,1057426,1692,0.0
8222,1057426,7020,0.0
8223,1057426,7190,0.0
8224,1057426,7962,0.0
8225,1057426,8681,0.0
8226,1057427,4891,0.0
8227,1057427,7433,0.0
8228,1057429,7919,0.0
8229,1057429,8619,0.0
8230,1057429,8822,0.0
8231,1057430,0,0.0
8232,1057436,0,0.0
8233,1057437,7458,1.0
8234,1057439,8606,0.0
8235,1057440,0,0.0
8236,1057441,2306,0.0
8237,1057441,8882,0.0
8238,1057444,1629,1.0
8239,1057444,7166,1.0
8240,1057446,468,0.0
8241,1057446,5236,0.0
8242,1057450,0,0.0
8243,1057457,936,0.0
8244,1057457,1641,0.0
8245,1057457,1645,0.0
8246,1057457,2593,0.0
8247,1057457,3103,0.0
8248,1057457,3256,0.0
8249,1057457,4672,0.0
8250,1057457,4991,0.0
8251,1057457,5111,0.0
8252,1057457,6634,0.0
8253,1057457,6993,0.0
8254,1057457,7798,0.0
8255,1057457,8113,0.0
8256,1057458,12,0.0
8257,1057458,8868,0.0
8258,1057460,415,0.0
8259,1057460,1791,0.0
8260,1057461,3721,0.0
8261,1057461,4026,0.0
8262,1057462,0,0.0
8263,1057465,6871,0.0
8264,1057466,0,0.0
8265,1057470,0,0.0
8266,1057471,3568,0.0
8267,1057472,7201,1.0
8268,1057473,1623,0.0
8269,1057475,2039,0.0
8270,1057475,2366,0.0
8271,1057475,7934,0.0
8272,1057476,2078,0.0
8273,1057476,3664,1.0
8274,1057480,2126,0.0
8275,1057480,4944,0.0
8276,1057483,3155,0.0
8277,1057486,4426,0.0
8278,1057486,4460,0.0
8279,1057487,5002,1.0
8280,1057489,0,0.0
8281,1057490,3131,0.0
8282,1057490,8348,0.0
8283,1057491,3229,0.0
8284,1057491,3468,0.0
8285,1057494,5115,0.0
8286,1057494,8727,0.0
8287,1057497,6891,0.0
8288,1057500,0,0.0
8289,1057502,3434,0.0
8290,1057502,5085,0.0
8291,1057503,0,0.0
8292,1057504,4239,0.0
8293,1057504,4615,0.0
8294,1057505,7025,0.0
8295,1057505,8133,0.0
8296,1057515,2092,0.0
8297,1057515,3067,0.0
8298,1057516,1920,0.0
8299,1057516,3350,0.0
8300,1057517,974,0.0
8301,1057517,7472,0.0
8302,1057519,809,0.0
8303,1057519,8141,0.0
8304,1057520,0,0.0
8305,1057523,5002,1.0
8306,1057527,5682,0.0
8307,1057531,361,0.0
8308,1057532,0,0.0
8309,1057533,5216,0.0
8310,1057533,5224,0.0
8311,1057533,5635,0.0
8312,1057536,0,0.0
8313,1057539,100,0.0
8314,1057540,0,0.0
8315,1057541,0,0.0
8316,1057549,0,0.0
8317,1057550,319,0.0
8318,1057552,0,0.0
8319,1057554,3417,0.0
8320,1057554,4758,0.0
8321,1057557,0,0.0
8322,1057565,4367,0.0
8323,1057569,1201,0.0
8324,1057569,2153,0.0
8325,1057569,5710,0.0
8326,1057569,8089,0.0
8327,1057569,8902,0.0
8328,1057572,0,0.0
8329,1057577,4754,0.0
8330,1057579,3710,0.0
8331,1057589,3659,0.0
8332,1057589,5462,0.0
8333,1057590,0,0.0
8334,1057591,0,0.0
8335,1057600,0,0.0
8336,1057601,112,0.0
8337,1057601,6761,0.0
8338,1057602,1152,0.0
8339,1057602,6606,0.0
8340,1057603,0,0.0
8341,1057607,0,0.0
8342,1057608,3417,0.0
8343,1057608,7030,0.0
8344,1057611,5447,0.0
8345,1057611,8796,0.0
8346,1057612,5747,1.0
8347,1057619,2382,0.0
8348,1057619,6498,0.0
8349,1057622,0,0.0
8350,1057624,4897,0.0
8351,1057625,279,0.0
8352,1057628,675,0.0
8353,1057629,0,0.0
8354,1057631,8412,1.0
8355,1057642,1,0.0
8356,1057643,0,0.0
8357,1057644,0,0.0
8358,1057649,0,0.0
8359,1057650,2569,0.0
8360,1057652,0,0.0
8361,1057655,0,0.0
8362,1057658,304,0.0
8363,1057658,1158,0.0
8364,1057658,3289,0.0
8365,1057658,3486,0.0
8366,1057658,4009,0.0
8367,1057658,4251,0.0
8368,1057658,4375,0.0
8369,1057658,5874,0.0
8370,1057658,7374,0.0
8371,1057658,7780,0.0
8372,1057658,8797,0.0
8373,1057661,8635,0.0
8374,1057662,2691,0.0
8375,1057665,272,0.0
8376,1057665,8695,0.0
8377,1057666,8243,0.0
8378,1057666,8275,0.0
8379,1057671,8661,0.0
8380,1057672,0,0.0
8381,1057675,386,0.0
8382,1057675,6794,0.0
8383,1057676,7676,0.0
8384,1057680,1876,0.0
8385,1057680,4601,0.0
8386,1057680,5461,0.0
8387,1057681,0,0.0
8388,1057683,1665,0.0
8389,1057683,1834,0.0
8390,1057683,6214,0.0
8391,1057685,760,0.0
8392,1057685,1538,0.0
8393,1057688,0,0.0
8394,1057689,0,0.0
8395,1057691,3973,0.0
8396,1057691,4009,0.0
8397,1057691,5977,0.0
8398,1057694,0,0.0
8399,1057695,0,0.0
8400,1057699,0,0.0
8401,1057700,975,0.0
8402,1057700,5216,0.0
8403,1057703,0,0.0
8404,1057704,0,0.0
8405,1057705,2656,0.0
8406,1057705,7008,0.0
8407,1057706,0,0.0
8408,1057709,0,0.0
8409,1057712,709,0.0
8410,1057714,8345,0.0
8411,1057716,0,0.0
8412,1057719,566,0.0
8413,1057719,3394,0.0
8414,1057721,2031,0.0
8415,1057721,4446,0.0
8416,1057721,4570,0.0
8417,1057721,5462,0.0
8418,1057723,0,0.0
8419,1057724,1486,0.0
8420,1057724,4109,0.0
8421,1057726,1717,0.0
8422,1057726,6636,0.0
8423,1057726,7584,0.0
8424,1057727,1158,0.0
8425,1057727,4251,0.0
8426,1057727,5874,0.0
8427,1057728,7319,0.0
8428,1057733,0,0.0
8429,1057735,0,0.0
8430,1057737,78,0.0
8431,1057737,1779,0.0
8432,1057739,1983,0.0
8433,1057739,2191,0.0
8434,1057739,7557,0.0
8435,1057741,0,0.0
8436,1057743,6619,0.0
8437,1057746,0,0.0
8438,1057750,0,0.0
8439,1057752,0,0.0
8440,1057757,0,0.0
8441,1057758,401,0.0
8442,1057758,2694,0.0
8443,1057759,1955,0.0
8444,1057759,7383,0.0
8445,1057760,5940,0.0
8446,1073633,0,0.0
8447,1057762,3756,0.0
8448,1057763,6206,1.0
8449,1057766,6274,0.0
8450,1057769,8826,0.0
8451,1057772,118,0.0
8452,1057776,8340,0.0
8453,1057777,0,0.0
8454,1057778,6558,0.0
8455,1057780,3174,0.0
8456,1057780,7127,0.0
8457,1057786,0,0.0
8458,1057789,1220,0.0
8459,1057789,1266,0.0
8460,1057792,0,0.0
8461,1057793,5206,0.0
8462,1057793,5562,0.0
8463,1057798,112,0.0
8464,1057798,299,0.0
8465,1057798,463,0.0
8466,1057798,2247,0.0
8467,1057798,2440,0.0
8468,1057798,3758,0.0
8469,1057798,4653,0.0
8470,1057798,4899,0.0
8471,1057798,6453,0.0
8472,1057798,6761,0.0
8473,1057798,6935,0.0
8474,1057798,7328,0.0
8475,1057798,7960,0.0
8476,1057803,5054,0.0
8477,1057806,1558,0.0
8478,1057806,3408,0.0
8479,1057806,5498,0.0
8480,1057806,5561,0.0
8481,1057811,2928,0.0
8482,1057811,6940,0.0
8483,1057812,7309,0.0
8484,1057813,0,0.0
8485,1057814,1119,0.0
8486,1057815,6121,0.0
8487,1057815,6914,0.0
8488,1057817,1043,0.0
8489,1057818,0,0.0
8490,1057819,3569,0.0
8491,1057820,6124,0.0
8492,1057822,6090,0.0
8493,1057823,0,0.0
8494,1057825,3621,0.0
8495,1057826,492,0.0
8496,1057831,7448,0.0
8497,1057838,0,0.0
8498,1057839,0,0.0
8499,1057840,5242,1.0
8500,1057840,7269,1.0
8501,1057841,0,0.0
8502,1057846,0,0.0
8503,1057850,0,0.0
8504,1057852,0,0.0
8505,1057853,2051,0.0
8506,1057854,0,0.0
8507,1057856,3197,0.0
8508,1057858,6373,1.0
8509,1057858,8250,1.0
8510,1057864,3497,0.0
8511,1057864,6242,0.0
8512,1057865,1032,0.0
8513,1057866,6237,0.0
8514,1057872,0,0.0
8515,1057875,0,0.0
8516,1057876,3779,0.0
8517,1057879,2229,0.0
8518,1057879,8358,0.0
8519,1057880,1738,0.0
8520,1057880,2244,0.0
8521,1057880,3713,0.0
8522,1057880,5622,0.0
8523,1057882,5000,0.0
8524,1057885,0,0.0
8525,1057887,3973,1.0
8526,1057888,7919,0.0
8527,1057888,8822,0.0
8528,1057891,1340,0.0
8529,1057891,1943,0.0
8530,1057891,2503,0.0
8531,1057893,0,0.0
8532,1057894,0,0.0
8533,1057895,3548,1.0
8534,1057895,5448,0.0
8535,1057896,0,0.0
8536,1057900,0,0.0
8537,1057901,131,0.0
8538,1057901,5984,0.0
8539,1057902,0,0.0
8540,1057907,3687,1.0
8541,1057907,6909,1.0
8542,1057909,0,0.0
8543,1057910,0,0.0
8544,1057911,2103,0.0
8545,1057911,5707,0.0
8546,1057920,2965,0.0
8547,1057920,7269,0.0
8548,1057920,7782,0.0
8549,1057922,0,0.0
8550,1057923,4140,0.0
8551,1057924,5265,1.0
8552,1057929,0,0.0
8553,1057930,546,0.0
8554,1057930,4599,0.0
8555,1057930,4932,0.0
8556,1057930,8849,0.0
8557,1057936,7099,0.0
8558,1057942,0,0.0
8559,1057943,0,0.0
8560,1057944,0,0.0
8561,1057945,4249,0.0
8562,1057946,0,0.0
8563,1057950,3771,0.0
8564,1057953,0,0.0
8565,1057958,4164,1.0
8566,1057959,6913,0.0
8567,1057960,7995,0.0
8568,1057960,8099,0.0
8569,1057962,7877,0.0
8570,1057966,714,1.0
8571,1057969,0,0.0
8572,1057970,5291,0.0
8573,1057970,7086,0.0
8574,1057971,6419,0.0
8575,1057973,0,0.0
8576,1057975,0,0.0
8577,1057978,1634,0.0
8578,1057978,7893,0.0
8579,1057980,0,0.0
8580,1057982,3380,0.0
8581,1057985,8340,0.0
8582,1057987,0,0.0
8583,1057989,2287,0.0
8584,1057995,0,0.0
8585,1058001,761,0.0
8586,1058004,780,0.0
8587,1058006,2807,0.0
8588,1058006,5182,0.0
8589,1058006,7797,0.0
8590,1058007,0,0.0
8591,1058011,591,1.0
8592,1058011,1767,1.0
8593,1058011,4305,1.0
8594,1058014,3095,0.0
8595,1058014,3538,0.0
8596,1058020,4833,0.0
8597,1058025,101,0.0
8598,1058026,0,0.0
8599,1058031,1501,1.0
8600,1058036,677,0.0
8601,1058036,4517,0.0
8602,1058036,8338,0.0
8603,1058037,380,0.0
8604,1058037,8687,0.0
8605,1058038,0,0.0
8606,1058042,591,0.0
8607,1058043,0,0.0
8608,1058047,1468,0.0
8609,1058047,4771,0.0
8610,1058049,0,0.0
8611,1058050,4966,0.0
8612,1058050,7079,0.0
8613,1058051,1185,0.0
8614,1058051,1795,0.0
8615,1058051,2225,0.0
8616,1058052,6758,0.0
8617,1058060,6461,0.0
8618,1058063,5014,0.0
8619,1058066,2677,1.0
8620,1058070,5209,0.0
8621,1058070,8060,0.0
8622,1058072,0,0.0
8623,1058080,2214,0.0
8624,1058080,5122,0.0
8625,1058081,0,0.0
8626,1058082,0,0.0
8627,1058083,7775,0.0
8628,1058085,0,0.0
8629,1058091,3878,0.0
8630,1058095,1852,0.0
8631,1058095,5331,0.0
8632,1058095,7137,0.0
8633,1058099,0,0.0
8634,1058101,0,0.0
8635,1058102,0,0.0
8636,1058103,0,0.0
8637,1058106,4113,1.0
8638,1058107,1886,0.0
8639,1058107,4833,0.0
8640,1058107,6742,0.0
8641,1058113,0,0.0
8642,1058118,0,0.0
8643,1058119,0,0.0
8644,1058122,0,0.0
8645,1058123,0,0.0
8646,1058125,6857,0.0
8647,1058127,190,0.0
8648,1058127,4478,0.0
8649,1058133,4460,0.0
8650,1058135,8546,0.0
8651,1058136,3551,0.0
8652,1058139,0,0.0
8653,1058140,1310,0.0
8654,1058140,3508,0.0
8655,1058140,4425,0.0
8656,1058140,7509,0.0
8657,1058147,448,0.0
8658,1058147,6433,1.0
8659,1058147,8021,0.0
8660,1058147,8137,0.0
8661,1058148,48,1.0
8662,1058155,3744,0.0
8663,1058156,5412,0.0
8664,1058158,5138,0.0
8665,1058158,8627,0.0
8666,1058160,1540,0.0
8667,1058160,5105,0.0
8668,1058162,3247,0.0
8669,1058163,5054,0.0
8670,1058165,0,0.0
8671,1058166,6607,0.0
8672,1058166,8669,0.0
8673,1058166,8718,0.0
8674,1058168,0,0.0
8675,1058169,1538,1.0
8676,1058170,2750,0.0
8677,1058170,5258,0.0
8678,1058171,0,0.0
8679,1058172,7441,0.0
8680,1058173,3365,0.0
8681,1058173,7384,0.0
8682,1058177,0,0.0
8683,1058179,2459,0.0
8684,1058181,3944,0.0
8685,1058181,5262,0.0
8686,1058184,2807,0.0
8687,1058184,7797,0.0
8688,1058193,1861,0.0
8689,1058193,5539,0.0
8690,1058194,4554,0.0
8691,1058194,8122,0.0
8692,1058195,0,0.0
8693,1058197,5156,0.0
8694,1058197,5453,0.0
8695,1058200,265,0.0
8696,1058200,636,0.0
8697,1058200,3022,0.0
8698,1058200,3230,0.0
8699,1058202,8328,0.0
8700,1058203,4708,0.0
8701,1058206,0,0.0
8702,1058212,968,0.0
8703,1058212,7874,0.0
8704,1058213,4233,0.0
8705,1058213,7611,0.0
8706,1058215,2789,0.0
8707,1058219,1249,0.0
8708,1058221,6901,0.0
8709,1058225,2439,0.0
8710,1058227,5499,0.0
8711,1058227,6137,0.0
8712,1058227,8205,0.0
8713,1058228,4228,0.0
8714,1058229,3853,0.0
8715,1058229,5323,0.0
8716,1058230,362,0.0
8717,1058230,3423,0.0
8718,1058232,4674,0.0
8719,1058232,8066,0.0
8720,1058241,0,0.0
8721,1058247,0,0.0
8722,1058248,0,0.0
8723,1058249,0,0.0
8724,1058251,0,0.0
8725,1058253,8313,0.0
8726,1058254,4174,0.0
8727,1058256,0,0.0
8728,1058258,0,0.0
8729,1058261,0,0.0
8730,1058263,0,0.0
8731,1058268,936,0.0
8732,1058268,6993,0.0
8733,1058269,0,0.0
8734,1058271,1983,0.0
8735,1058273,2117,0.0
8736,1058273,2813,0.0
8737,1058276,5618,0.0
8738,1058276,7985,0.0
8739,1058277,0,0.0
8740,1058281,0,0.0
8741,1058283,2602,0.0
8742,1058285,8669,0.0
8743,1058287,0,0.0
8744,1058289,4581,0.0
8745,1058293,942,0.0
8746,1058293,3085,0.0
8747,1058300,0,0.0
8748,1058301,2116,0.0
8749,1058302,0,0.0
8750,1058311,0,0.0
8751,1058313,0,0.0
8752,1058314,3450,0.0
8753,1058314,3676,0.0
8754,1058315,8181,0.0
8755,1058317,0,0.0
8756,1058323,0,0.0
8757,1058324,0,0.0
8758,1058326,8669,0.0
8759,1058329,43,0.0
8760,1058329,404,0.0
8761,1058330,68,0.0
8762,1058333,0,0.0
8763,1058337,2269,0.0
8764,1058339,0,0.0
8765,1058342,0,0.0
8766,1058347,0,0.0
8767,1058348,0,0.0
8768,1058349,6295,0.0
8769,1058351,4665,1.0
8770,1058355,4383,0.0
8771,1058355,8066,0.0
8772,1058357,4664,0.0
8773,1058357,5779,0.0
8774,1058360,0,0.0
8775,1058362,2679,0.0
8776,1058362,2703,0.0
8777,1058362,3342,0.0
8778,1058366,0,0.0
8779,1058369,0,0.0
8780,1058373,5996,0.0
8781,1058374,0,0.0
8782,1058378,0,0.0
8783,1058379,0,0.0
8784,1058381,0,0.0
8785,1058383,5744,0.0
8786,1058393,1102,0.0
8787,1058393,7981,0.0
8788,1058396,6307,0.0
8789,1058398,0,0.0
8790,1058399,6690,1.0
8791,1058404,0,0.0
8792,1058408,6789,0.0
8793,1058410,4198,0.0
8794,1058410,5865,0.0
8795,1058417,964,0.0
8796,1058417,1745,0.0
8797,1058418,0,0.0
8798,1058419,2368,0.0
8799,1058423,0,0.0
8800,1058424,0,0.0
8801,1058429,0,0.0
8802,1058437,0,0.0
8803,1058438,7437,0.0
8804,1058438,8798,0.0
8805,1058439,0,0.0
8806,1058440,1486,0.0
8807,1058440,2405,0.0
8808,1058440,5079,0.0
8809,1058441,2449,0.0
8810,1058451,1378,0.0
8811,1058451,7399,0.0
8812,1058452,0,0.0
8813,1058455,1037,1.0
8814,1058457,0,0.0
8815,1058458,6403,0.0
8816,1058458,6993,0.0
8817,1058464,7032,0.0
8818,1058466,41,0.0
8819,1058466,363,0.0
8820,1058474,2345,0.0
8821,1058474,8887,0.0
8822,1058478,0,0.0
8823,1058480,0,0.0
8824,1058481,4426,0.0
8825,1058481,4460,0.0
8826,1058484,0,0.0
8827,1058486,8071,0.0
8828,1058487,3149,0.0
8829,1058487,3254,0.0
8830,1058488,8727,0.0
8831,1058498,5152,0.0
8832,1058498,5205,0.0
8833,1058499,0,0.0
8834,1058502,334,0.0
8835,1058502,5486,0.0
8836,1058504,0,0.0
8837,1058507,2120,0.0
8838,1058507,6484,0.0
8839,1058508,2823,0.0
8840,1058511,2552,0.0
